,Close_^DJI,Close_^FCHI,Close_^FTSE,Close_^GDAXI,Close_^GSPTSE,Close_^HSI,Close_^IXIC,Close_^N225,Volume_^DJI,Volume_^FCHI,Volume_^FTSE,Volume_^GDAXI,Volume_^GSPTSE,Volume_^HSI,Volume_^IXIC,Volume_^N225,SP500_Open,SP500_Close,SP500_Volume,SP500_Wk_Vol,MORTGAGE30US,FF,WGS10YR,WAAA,WTB3MS,ICSA,WGS1YR,WGS2YR,NFCI,WTREGEN,WGS5YR,WBAA,DPSACBW027SBOG,WCOILWTICO,WGS30YR,WRESBAL,WGS20YR,MORTGAGE15US,WPRIME,CCSA,TOTCI
1996-03-18,5683.60009765625,1965.0,3669.60009765625,2472.550048828125,4960.39990234375,10601.2998046875,1114.4200439453125,20285.130859375,49300000.0,0.0,0.0,0.0,707200.0,0.0,498780000.0,0.0,641.4299926757812,652.6500244140625,437100000.0,26.02001953125,7.83,5.24,6.37,7.42,4.97,384000.0,5.41,5.76,-0.79348,5.507,6.06,8.1,2692.1396,20.8,6.68,18.237,6.82,7.32,8.25,2677000.0,725.7585
1996-03-25,5643.85986328125,2003.800048828125,3681.89990234375,2514.800048828125,4967.2998046875,11111.7998046875,1087.0899658203125,20915.439453125,35660000.0,0.0,0.0,0.0,689500.0,0.0,476710000.0,0.0,650.6199951171875,650.0399780273438,336700000.0,17.83001708984375,7.81,5.36,6.36,7.41,5.0,426000.0,5.44,5.79,-0.76736,7.235,6.08,8.1,2696.8027,23.16,6.67,17.637,6.82,7.32,8.25,2738000.0,727.9475
1996-04-01,5637.72021484375,2055.60009765625,3718.39990234375,2500.75,4994.2998046875,10926.7998046875,1106.5699462890625,21560.390625,32470000.0,0.0,0.0,0.0,824900.0,0.0,463880000.0,0.0,645.5,653.72998046875,392120000.0,10.6099853515625,7.69,5.22,6.32,7.39,5.0,393000.0,5.42,5.78,-0.74404,5.048,6.08,8.09,2694.639,22.03,6.65,19.357,6.81,7.19,8.25,2675000.0,729.2546
1996-04-08,5594.3701171875,2075.0,3755.60009765625,2498.75,5004.0,11139.900390625,1105.6600341796875,21424.240234375,39940000.0,0.0,0.0,0.0,612800.0,0.0,517700000.0,0.0,655.8599853515625,644.239990234375,411810000.0,11.78997802734375,7.78,5.3,6.35,7.41,5.01,369000.0,5.48,5.84,-0.72568,6.017,6.14,8.12,2704.1763,22.49,6.68,18.558,6.85,7.29,8.25,2648000.0,730.7515
1996-04-15,5592.919921875,2080.60009765625,3790.5,2540.7900390625,5059.0,10949.599609375,1110.43994140625,21883.0390625,27040000.0,0.0,0.0,0.0,719300.0,0.0,461860000.0,0.0,636.7100219726562,642.489990234375,346370000.0,11.78997802734375,8.05,5.08,6.6,7.6,4.97,357000.0,5.62,6.07,-0.71286,5.986,6.42,8.3,2698.2604,23.95,6.88,19.014,7.07,7.56,8.25,2657000.0,731.2976
1996-04-22,5564.740234375,2116.5,3852.699951171875,2549.27001953125,5095.5,10910.0,1153.5,22123.890625,30650000.0,0.0,0.0,0.0,896800.0,0.0,582590000.0,0.0,645.0700073242188,647.8900146484375,395370000.0,19.72998046875,7.95,5.24,6.52,7.5,4.85,368000.0,5.51,5.95,-0.7081,7.655,6.32,8.19,2695.6864,24.34,6.8,19.048,6.99,7.48,8.25,2620000.0,731.1691
1996-04-29,5573.41015625,2130.800048828125,3809.199951171875,2505.969970703125,5152.39990234375,10835.7998046875,1188.199951171875,22235.029296875,27010000.0,0.0,0.0,0.0,878200.0,0.0,553980000.0,0.0,653.4600219726562,654.1599731445312,344030000.0,12.82000732421875,7.92,5.24,6.53,7.48,4.96,343000.0,5.52,5.94,-0.71139,8.251,6.31,8.16,2714.1404,23.8,6.79,21.633,6.98,7.43,8.25,2609000.0,731.7531
1996-05-06,5464.31005859375,2090.39990234375,3751.60009765625,2473.52001953125,5140.10009765625,10697.5,1186.31005859375,21662.380859375,36470000.0,0.0,0.0,0.0,894700.0,0.0,680150000.0,0.0,641.6300048828125,640.8099975585938,375820000.0,20.25,7.99,5.3,6.74,7.65,5.0,338000.0,5.63,6.08,-0.71983,8.709,6.46,8.33,2714.8536,21.16,6.96,15.048,7.13,7.5,8.25,2602000.0,735.433
1996-05-13,5582.60009765625,2100.89990234375,3739.199951171875,2496.330078125,5191.10009765625,10746.0,1221.8699951171875,21171.8203125,33230000.0,0.0,0.0,0.0,806500.0,0.0,595270000.0,0.0,652.0900268554688,661.510009765625,394180000.0,32.0899658203125,8.24,5.22,6.82,7.72,5.0,352000.0,5.67,6.14,-0.7313,6.537,6.55,8.4,2711.6699,20.98,7.02,18.721,7.21,7.75,8.25,2586000.0,734.509
1996-05-20,5748.81982421875,2120.60009765625,3778.199951171875,2541.97998046875,5220.5,10987.599609375,1248.1099853515625,21979.0,40740000.0,0.0,0.0,0.0,1030800.0,0.0,589730000.0,0.0,668.9099731445312,673.1500244140625,385000000.0,28.219970703125,8.08,5.26,6.68,7.57,5.01,345000.0,5.59,6.04,-0.74218,5.673,6.42,8.25,2734.7025,21.06,6.87,15.961,7.05,7.59,8.25,2584000.0,737.2055
1996-05-27,5762.85986328125,2117.699951171875,3752.10009765625,2549.530029296875,5235.5,11081.7001953125,1247.800048828125,21699.759765625,29270000.0,0.0,0.0,0.0,789900.0,0.0,610280000.0,0.0,676.0,678.510009765625,329150000.0,18.30999755859375,8.01,5.22,6.65,7.53,5.04,343000.0,5.59,6.03,-0.74851,5.127,6.41,8.2,2723.1485,22.24,6.84,17.932,7.02,7.51,8.25,2590000.0,738.0825
1996-06-03,5624.7099609375,2121.10009765625,3739.199951171875,2543.989990234375,5234.2998046875,11059.7998046875,1238.72998046875,21588.51953125,23730000.0,0.0,0.0,0.0,959200.0,0.0,525170000.0,0.0,669.1199951171875,667.6799926757812,318470000.0,18.30999755859375,8.03,5.19,6.77,7.61,5.04,340000.0,5.7,6.17,-0.74923,5.175,6.55,8.27,2706.4001,20.37,6.93,14.176,7.09,7.54,8.25,2553000.0,736.0988
1996-06-10,5687.8701171875,2120.800048828125,3728.800048828125,2552.9599609375,5134.10009765625,11143.2001953125,1230.0400390625,21719.150390625,24550000.0,0.0,0.0,0.0,714700.0,0.0,476470000.0,0.0,673.3099975585938,672.1599731445312,337480000.0,17.84002685546875,8.3,5.33,6.85,7.67,5.09,351000.0,5.78,6.26,-0.74412,4.276,6.63,8.34,2724.7321,20.04,6.99,18.515,7.16,7.8,8.25,2521000.0,738.5302
1996-06-17,5652.77978515625,2113.0,3761.5,2549.7099609375,5043.39990234375,10865.0,1207.6400146484375,22245.380859375,24750000.0,0.0,0.0,0.0,621900.0,0.0,448160000.0,0.0,665.8499755859375,665.1599731445312,298410000.0,14.239990234375,8.39,5.24,6.99,7.78,5.11,342000.0,5.86,6.36,-0.73614,5.697,6.77,8.47,2718.8907,20.15,7.13,14.016,7.3,7.9,8.25,2560000.0,739.9958
1996-06-24,5717.7900390625,2097.60009765625,3710.800048828125,2562.18994140625,5074.2998046875,10959.7001953125,1182.9000244140625,22603.19921875,33330000.0,0.0,0.0,0.0,631500.0,0.0,500470000.0,0.0,666.8400268554688,668.8499755859375,333840000.0,12.32000732421875,8.3,5.45,6.95,7.74,5.09,341000.0,5.82,6.32,-0.72723,6.022,6.73,8.44,2720.7048,20.95,7.1,19.117,7.25,7.81,8.25,2550000.0,740.9419
1996-07-01,5729.97998046875,2118.800048828125,3725.60009765625,2573.43994140625,5044.10009765625,11002.599609375,1197.449951171875,22455.490234375,27740000.0,0.0,0.0,0.0,669100.0,0.0,501850000.0,0.0,670.6300048828125,675.8800048828125,345750000.0,14.32000732421875,8.29,5.21,6.86,7.66,5.09,337000.0,5.79,6.25,-0.72035,7.184,6.63,8.36,2731.4503,20.55,7.02,15.649,7.16,7.82,8.25,2556000.0,743.9496
1996-07-08,5550.830078125,2079.10009765625,3741.5,2561.510009765625,5034.5,10890.099609375,1148.8199462890625,21924.939453125,30850000.0,0.0,0.0,0.0,655200.0,0.0,446400000.0,0.0,657.4400024414062,652.5399780273438,367560000.0,14.32000732421875,8.14,5.53,6.85,7.62,5.13,342000.0,5.82,6.25,-0.71644,6.417,6.6,8.31,2723.0164,21.4,7.0,17.842,7.12,7.67,8.25,2501000.0,744.6044
1996-07-15,5349.509765625,2029.5,3698.300048828125,2529.5,4955.2998046875,10800.099609375,1060.18994140625,21753.419921875,43110000.0,0.0,0.0,0.0,627200.0,0.0,587010000.0,0.0,646.1900024414062,629.7999877929688,419020000.0,42.71002197265625,8.42,5.26,6.95,7.73,5.15,347000.0,5.9,6.34,-0.71686,5.277,6.72,8.42,2732.0682,21.65,7.11,15.608,7.23,7.93,8.25,2495000.0,743.9949
1996-07-22,5390.93994140625,1960.300048828125,3681.300048828125,2468.320068359375,4971.7001953125,10798.2998046875,1081.3900146484375,21005.630859375,32890000.0,0.0,0.0,0.0,529500.0,0.0,419110000.0,0.0,638.72998046875,633.77001953125,327300000.0,41.760009765625,8.23,5.23,6.81,7.61,5.13,332000.0,5.8,6.22,-0.72316,5.464,6.59,8.32,2733.8306,21.8,7.0,16.494,7.11,7.76,8.25,2492000.0,744.9036
1996-07-29,5434.58984375,1961.0999755859375,3678.800048828125,2472.25,4896.2998046875,10651.7998046875,1066.469970703125,20967.5390625,23200000.0,0.0,0.0,0.0,495400.0,0.0,417780000.0,0.0,635.9000244140625,630.9099731445312,281560000.0,27.08001708984375,8.19,5.25,6.85,7.62,5.16,327000.0,5.85,6.25,-0.73407,5.26,6.62,8.34,2744.9488,20.96,7.02,11.994,7.12,7.71,8.25,2472000.0,746.3485
1996-08-05,5674.27978515625,2013.199951171875,3788.300048828125,2520.52001953125,5015.60009765625,11071.400390625,1120.530029296875,21077.470703125,22670000.0,0.0,0.0,0.0,577500.0,0.0,394230000.0,0.0,662.489990234375,660.22998046875,307240000.0,34.4200439453125,8.23,5.53,6.76,7.55,5.15,326000.0,5.8,6.17,-0.74759,5.384,6.52,8.27,2743.1766,20.66,6.94,16.92,7.03,7.75,8.25,2476000.0,744.7916
1996-08-12,5704.97998046875,1978.199951171875,3803.300048828125,2529.139892578125,5064.2001953125,11181.900390625,1138.27001953125,20666.599609375,45180000.0,0.0,0.0,0.0,502100.0,0.0,366740000.0,0.0,662.0999755859375,665.77001953125,312170000.0,15.75,7.88,5.38,6.54,7.35,5.03,331000.0,5.6,5.95,-0.76276,5.069,6.28,8.08,2739.075,21.35,6.75,15.969,6.86,7.4,8.25,2492000.0,745.8709
1996-08-19,5699.43994140625,1986.199951171875,3863.699951171875,2556.25,5117.60009765625,11213.5,1130.9100341796875,21106.41015625,24620000.0,0.0,0.0,0.0,716300.0,0.0,350170000.0,0.0,665.2100219726562,666.5800170898438,294080000.0,8.6500244140625,7.88,5.1,6.56,7.39,5.03,336000.0,5.62,5.96,-0.77392,4.781,6.31,8.11,2743.4945,22.25,6.77,13.917,6.9,7.39,8.25,2495000.0,745.1102
1996-08-26,5693.89013671875,2020.4000244140625,3907.5,2554.419921875,5186.7001953125,11424.599609375,1139.219970703125,20883.740234375,23080000.0,0.0,0.0,0.0,862100.0,0.0,422090000.0,0.0,667.030029296875,663.8800048828125,281430000.0,8.52001953125,7.93,5.18,6.63,7.48,5.02,337000.0,5.64,6.0,-0.77891,5.129,6.38,8.18,2746.5398,22.5,6.84,14.33,6.98,7.45,8.25,2493000.0,748.3843
1996-09-02,5616.2099609375,1977.0,3884.39990234375,2538.340087890625,5143.39990234375,11106.599609375,1141.5,20107.109375,22080000.0,0.0,0.0,0.0,562000.0,0.0,336610000.0,0.0,657.4000244140625,651.989990234375,258380000.0,20.15997314453125,8.09,5.21,6.84,7.66,5.09,329000.0,5.81,6.22,-0.77691,5.272,6.6,8.35,2742.3239,21.82,7.03,14.897,7.17,7.6,8.25,2516000.0,749.0876
1996-09-09,5733.83984375,2020.300048828125,3910.800048828125,2549.7099609375,5148.60009765625,11212.599609375,1148.7099609375,20202.26953125,24910000.0,0.0,0.0,0.0,735900.0,0.0,437010000.0,0.0,655.6799926757812,663.760009765625,311530000.0,20.15997314453125,8.34,5.39,6.95,7.75,5.19,333000.0,5.95,6.36,-0.76844,5.347,6.73,8.43,2773.7143,23.48,7.11,14.767,7.26,7.88,8.25,2443000.0,753.1583
1996-09-16,5889.2001953125,2086.199951171875,3977.199951171875,2630.239990234375,5265.89990234375,11567.900390625,1193.9599609375,20842.640625,33160000.0,0.0,0.0,0.0,798700.0,0.0,575520000.0,0.0,680.5399780273438,683.97998046875,430080000.0,37.03997802734375,8.28,5.16,6.88,7.71,5.13,338000.0,5.88,6.27,-0.75803,4.669,6.64,8.4,2742.2627,24.42,7.07,14.486,7.22,7.81,8.25,2486000.0,755.0629
1996-09-23,5894.740234375,2067.10009765625,3919.699951171875,2624.179931640625,5284.2001953125,11622.099609375,1211.469970703125,21112.240234375,23310000.0,0.0,0.0,0.0,561500.0,0.0,366280000.0,0.0,687.030029296875,686.47998046875,297760000.0,15.91998291015625,8.14,5.22,6.82,7.63,5.12,352000.0,5.82,6.23,-0.74906,5.754,6.59,8.33,2768.2801,23.52,7.01,12.873,7.15,7.64,8.25,2484000.0,756.7115
1996-09-30,5882.169921875,2132.800048828125,3953.699951171875,2655.489990234375,5291.10009765625,11902.400390625,1226.9200439453125,21556.400390625,27840000.0,0.0,0.0,0.0,756000.0,0.0,524290000.0,0.0,686.1900024414062,687.3300170898438,388570000.0,9.8699951171875,8.16,5.34,6.73,7.58,4.98,348000.0,5.72,6.12,-0.74488,7.62,6.48,8.27,2770.0865,24.33,6.95,13.735,7.07,7.68,8.25,2479000.0,762.0124
1996-10-07,5979.81005859375,2151.60009765625,4031.5,2705.2099609375,5441.5,12133.099609375,1250.8699951171875,21161.009765625,26820000.0,0.0,0.0,0.0,778500.0,0.0,480670000.0,0.0,701.4600219726562,703.3400268554688,380750000.0,20.44000244140625,8.06,5.4,6.61,7.46,4.91,335000.0,5.61,5.99,-0.74805,6.815,6.35,8.14,2783.6744,24.44,6.85,12.87,6.95,7.58,8.25,2496000.0,764.9204
1996-10-14,6010.0,2143.60009765625,4038.699951171875,2700.830078125,5461.2001953125,12330.400390625,1256.3599853515625,21029.25,27420000.0,0.0,0.0,0.0,891200.0,0.0,438410000.0,0.0,700.6599731445312,703.5399780273438,322000000.0,12.97998046875,7.86,5.14,6.55,7.43,4.98,334000.0,5.57,5.94,-0.75854,4.529,6.3,8.1,2769.8937,24.93,6.83,12.492,6.92,7.38,8.25,2422000.0,764.6134
1996-10-21,6090.8701171875,2180.199951171875,4073.10009765625,2733.669921875,5518.10009765625,12510.099609375,1236.4100341796875,21302.94921875,41960000.0,0.0,0.0,0.0,900300.0,0.0,489140000.0,0.0,710.8200073242188,709.8499755859375,414630000.0,19.489990234375,7.88,5.22,6.54,7.4,5.0,335000.0,5.55,5.91,-0.77369,4.885,6.28,8.08,2815.5195,25.45,6.83,13.212,6.92,7.39,8.25,2449000.0,766.0197
1996-10-28,5972.72998046875,2150.39990234375,4025.300048828125,2703.330078125,5553.39990234375,12262.7998046875,1215.8900146484375,20885.41015625,30260000.0,0.0,0.0,0.0,865600.0,0.0,502500000.0,0.0,700.9199829101562,697.260009765625,383620000.0,16.8499755859375,7.86,5.22,6.55,7.39,5.0,352000.0,5.56,5.93,-0.79123,5.414,6.29,8.07,2808.3245,25.15,6.83,13.075,6.92,7.37,8.25,2474000.0,766.4852
1996-11-04,6041.68017578125,2142.199951171875,3928.10009765625,2678.72998046875,5609.2998046875,12559.400390625,1220.47998046875,20633.060546875,37310000.0,0.0,0.0,0.0,944000.0,0.0,436620000.0,0.0,703.77001953125,706.72998046875,398790000.0,12.3800048828125,7.78,5.27,6.42,7.28,5.03,334000.0,5.48,5.81,-0.80772,5.228,6.15,7.96,2783.8183,23.91,6.71,11.637,6.79,7.3,8.25,2452000.0,766.0995
1996-11-11,6255.60009765625,2205.199951171875,3914.39990234375,2730.43994140625,5802.39990234375,12771.900390625,1262.6700439453125,21065.080078125,30720000.0,0.0,0.0,0.0,731400.0,0.0,435160000.0,0.0,730.8200073242188,731.8699951171875,353960000.0,31.29998779296875,7.67,5.32,6.3,7.18,5.03,327000.0,5.44,5.76,-0.81949,5.013,6.05,7.86,2793.1435,22.92,6.57,13.065,6.66,7.2,8.25,2475000.0,768.3516
1996-11-18,6346.91015625,2228.800048828125,3962.10009765625,2768.89990234375,5872.7001953125,13042.7998046875,1254.5699462890625,20796.369140625,31300000.0,0.0,0.0,0.0,943200.0,0.0,492940000.0,0.0,737.6199951171875,737.02001953125,388520000.0,16.70001220703125,7.59,5.21,6.18,7.07,5.03,342000.0,5.41,5.7,-0.82333,4.905,5.97,7.75,2814.2415,23.9,6.45,12.267,6.56,7.11,8.25,2406000.0,771.1015
1996-11-25,6547.7900390625,2277.10009765625,4054.60009765625,2800.52001953125,5952.39990234375,13239.400390625,1280.3699951171875,21293.5703125,33910000.0,0.0,0.0,0.0,956900.0,0.0,622820000.0,0.0,748.72998046875,757.030029296875,475260000.0,22.65997314453125,7.53,5.41,6.16,7.05,5.03,347000.0,5.42,5.68,-0.81861,5.039,5.94,7.75,2789.7102,24.03,6.43,13.55,6.53,7.06,8.25,2350000.0,770.2241
1996-12-02,6521.7001953125,2318.60009765625,4038.5,2853.4599609375,5985.0,13517.599609375,1299.8199462890625,20674.689453125,31220000.0,0.0,0.0,0.0,944900.0,0.0,515460000.0,0.0,757.02001953125,756.5599975585938,412520000.0,25.25,7.52,5.3,6.12,7.06,5.02,332000.0,5.41,5.65,-0.80504,4.996,5.9,7.75,2831.9448,24.21,6.41,11.273,6.51,7.04,8.25,2460000.0,776.6113
1996-12-09,6463.93994140625,2255.800048828125,4011.60009765625,2870.300048828125,5906.5,13144.2001953125,1316.27001953125,20603.7109375,31720000.0,0.0,0.0,0.0,820100.0,0.0,574010000.0,0.0,739.5999755859375,749.760009765625,381570000.0,34.8599853515625,7.44,5.52,6.15,7.1,4.92,355000.0,5.42,5.66,-0.78459,4.509,5.92,7.79,2824.9519,25.14,6.43,15.104,6.52,6.96,8.25,2484000.0,774.8419
1996-12-16,6268.35009765625,2222.60009765625,3993.800048828125,2841.159912109375,5712.39990234375,12937.5,1260.97998046875,20422.0390625,43480000.0,0.0,0.0,0.0,879300.0,0.0,518000000.0,0.0,728.6400146484375,720.97998046875,447560000.0,34.02996826171875,7.57,5.22,6.31,7.21,4.83,352000.0,5.46,5.77,-0.76083,4.926,6.06,7.9,2828.9627,24.2,6.56,11.71,6.66,7.06,8.25,2464000.0,778.8514
1996-12-23,6489.02001953125,2287.39990234375,4087.199951171875,2844.090087890625,5862.89990234375,13331.5,1279.52001953125,19690.4609375,25220000.0,0.0,0.0,0.0,769100.0,0.0,483680000.0,0.0,748.8699951171875,746.9199829101562,343280000.0,38.719970703125,7.74,5.38,6.4,7.28,4.88,350000.0,5.51,5.85,-0.73764,7.169,6.15,7.97,2810.509,26.02,6.63,14.006,6.73,7.21,8.25,2506000.0,778.4717
1996-12-30,6549.3701171875,2318.60009765625,4115.7001953125,2880.070068359375,5954.2998046875,13480.7998046875,1287.75,19361.349609375,26480000.0,0.0,0.0,0.0,504000.0,0.0,559630000.0,0.0,756.7899780273438,753.8499755859375,339060000.0,38.719970703125,7.64,5.18,6.34,7.21,4.97,357000.0,5.5,5.84,-0.71838,5.694,6.12,7.91,2852.0882,25.44,6.58,13.033,6.67,7.16,8.25,2497000.0,780.4706
1997-01-06,6567.18017578125,2306.699951171875,4106.5,2890.199951171875,5920.7001953125,13443.900390625,1316.4000244140625,19446.0,51680000.0,0.0,0.0,0.0,754600.0,0.0,588140000.0,0.0,748.030029296875,747.6500244140625,531350000.0,29.6500244140625,7.67,5.37,6.45,7.29,5.05,347000.0,5.55,5.9,-0.70476,6.326,6.22,7.99,2854.2628,25.59,6.67,15.102,6.76,7.18,8.25,2552000.0,778.832
1997-01-13,6709.18017578125,2361.300048828125,4107.2998046875,2956.780029296875,6001.5,13289.2001953125,1330.9100341796875,18118.7890625,36300000.0,0.0,0.0,0.0,1110300.0,0.0,612090000.0,0.0,759.5,759.510009765625,445400000.0,25.8399658203125,7.85,5.28,6.57,7.42,5.03,324000.0,5.61,5.99,-0.69789,4.479,6.33,8.11,2842.9884,26.3,6.8,12.669,6.89,7.35,8.25,2473000.0,781.0565
1997-01-20,6843.8701171875,2406.10009765625,4194.0,2999.18994140625,6113.89990234375,13868.2001953125,1364.280029296875,17480.33984375,34240000.0,0.0,0.0,0.0,1172000.0,0.0,592380000.0,0.0,776.1699829101562,776.7000122070312,440470000.0,33.1600341796875,7.87,5.19,6.56,7.39,5.03,345000.0,5.61,6.01,-0.69904,5.512,6.33,8.07,2841.7377,25.42,6.81,13.48,6.9,7.38,8.25,2434000.0,782.3262
1997-01-27,6660.68994140625,2435.199951171875,4212.0,2992.550048828125,6040.7998046875,13294.900390625,1352.81005859375,17334.900390625,47760000.0,0.0,0.0,0.0,882300.0,0.0,537780000.0,0.0,770.52001953125,765.02001953125,445760000.0,30.489990234375,7.85,5.19,6.58,7.41,5.04,340000.0,5.61,6.03,-0.70671,6.524,6.34,8.1,2854.9993,24.4,6.84,8.855,6.92,7.35,8.25,2492000.0,783.3097
1997-02-03,6806.16015625,2508.60009765625,4257.7998046875,3064.699951171875,6140.89990234375,13451.099609375,1376.050048828125,18085.94921875,39060000.0,0.0,0.0,0.0,957100.0,0.0,537540000.0,0.0,786.1599731445312,786.72998046875,463600000.0,30.1099853515625,7.88,5.18,6.62,7.48,5.04,333000.0,5.62,6.03,-0.71881,7.896,6.36,8.12,2843.1273,24.24,6.89,11.725,6.95,7.38,8.25,2403000.0,782.5593
1997-02-10,6806.5400390625,2595.39990234375,4307.7001953125,3185.719970703125,6081.2998046875,13643.5,1335.3399658203125,18181.169921875,40360000.0,0.0,0.0,0.0,952200.0,0.0,629500000.0,0.0,789.5599975585938,785.4299926757812,471590000.0,20.030029296875,7.74,5.3,6.46,7.34,4.99,315000.0,5.53,5.89,-0.7326,6.207,6.2,7.98,2864.0008,23.49,6.74,11.106,6.8,7.25,8.25,2436000.0,785.1748
1997-02-17,6988.9599609375,2634.5,4337.7998046875,3260.300048828125,6217.60009765625,13144.599609375,1367.18994140625,18750.650390625,37820000.0,0.0,0.0,0.0,864600.0,0.0,587210000.0,0.0,811.8200073242188,808.47998046875,491540000.0,38.47998046875,7.65,5.05,6.37,7.26,5.0,313000.0,5.49,5.85,-0.7455,4.829,6.14,7.89,2857.0465,22.21,6.65,11.009,6.73,7.14,8.25,2407000.0,786.944
1997-02-24,7008.2001953125,2567.89990234375,4331.10009765625,3180.6298828125,6242.5,13375.7001953125,1345.0799560546875,18896.990234375,35560000.0,0.0,0.0,0.0,965700.0,0.0,574060000.0,0.0,801.77001953125,810.280029296875,462450000.0,38.47998046875,7.56,5.22,6.33,7.23,4.97,322000.0,5.47,5.83,-0.7533,5.002,6.13,7.87,2876.8465,22.18,6.6,10.698,6.7,7.06,8.25,2414000.0,791.2298
1997-03-03,6918.919921875,2600.300048828125,4307.10009765625,3258.739990234375,6146.0,13507.2998046875,1311.1800537109375,18429.130859375,46030000.0,0.0,0.0,0.0,973400.0,0.0,531980000.0,0.0,790.8200073242188,795.3099975585938,437220000.0,27.19000244140625,7.65,5.16,6.5,7.38,5.05,321000.0,5.6,6.01,-0.75456,4.425,6.31,8.01,2861.4089,20.83,6.75,12.944,6.85,7.15,8.25,2370000.0,791.7094
1997-03-10,7079.39013671875,2709.199951171875,4437.39990234375,3426.77001953125,6332.89990234375,13268.7998046875,1322.719970703125,18113.890625,32750000.0,0.0,0.0,0.0,859800.0,0.0,562650000.0,0.0,804.969970703125,813.6500244140625,468780000.0,28.0,7.84,5.36,6.59,7.47,5.09,317000.0,5.7,6.12,-0.74835,5.149,6.42,8.1,2892.8875,20.77,6.85,11.04,6.96,7.35,8.25,2371000.0,793.31
1997-03-17,6955.47998046875,2588.39990234375,4373.2998046875,3337.110107421875,6154.5,12838.5,1279.4300537109375,18053.5,51520000.0,0.0,0.0,0.0,898500.0,0.0,580850000.0,0.0,793.1699829101562,795.7100219726562,495260000.0,31.9200439453125,7.84,5.19,6.63,7.52,5.08,319000.0,5.72,6.14,-0.73604,5.169,6.46,8.15,2890.2444,20.64,6.89,11.646,7.01,7.34,8.25,2344000.0,794.6277
1997-03-24,6905.25,2579.300048828125,4214.7998046875,3302.570068359375,6144.2998046875,12749.099609375,1242.6400146484375,18043.8203125,47960000.0,0.0,0.0,0.0,906100.0,0.0,594970000.0,0.0,784.0999755859375,790.8900146484375,451970000.0,19.1400146484375,7.94,5.26,6.73,7.61,5.17,315000.0,5.81,6.25,-0.7194,7.479,6.58,8.22,2883.6832,21.72,6.97,10.051,7.09,7.45,8.25,2322000.0,794.725
1997-03-31,6583.47998046875,2656.699951171875,4312.89990234375,3407.830078125,5850.2001953125,12534.2998046875,1221.699951171875,18003.400390625,63290000.0,0.0,0.0,0.0,754000.0,0.0,583640000.0,0.0,773.8800048828125,757.1199951171875,555880000.0,30.78997802734375,7.97,5.4,6.79,7.63,5.25,325000.0,5.94,6.36,-0.70073,5.376,6.66,8.24,2904.0785,20.83,7.0,12.515,7.11,7.48,8.29,2331000.0,798.5796
1997-04-07,6555.89990234375,2572.300048828125,4271.7001953125,3342.77001953125,5840.7998046875,12287.7998046875,1251.3499755859375,17715.669921875,37370000.0,0.0,0.0,0.0,854800.0,0.0,568270000.0,0.0,757.9000244140625,762.1300048828125,453790000.0,30.78997802734375,8.18,5.86,6.9,7.71,5.17,325000.0,5.99,6.43,-0.68171,5.535,6.75,8.33,2895.7424,19.76,7.1,11.452,7.21,7.7,8.5,2359000.0,797.2301
1997-04-14,6451.89990234375,2566.10009765625,4251.7001953125,3297.52001953125,5679.2998046875,12296.0,1216.4100341796875,17692.470703125,45830000.0,0.0,0.0,0.0,39562800.0,0.0,471240000.0,0.0,737.6500244140625,743.72998046875,406800000.0,35.99005126953125,8.15,5.37,6.92,7.74,5.14,330000.0,5.99,6.46,-0.66524,4.826,6.78,8.36,2907.5553,19.38,7.12,13.789,7.23,7.67,8.5,2307000.0,800.5218
1997-04-21,6660.2001953125,2522.699951171875,4328.7001953125,3328.409912109375,5797.7001953125,12626.0,1203.949951171875,18551.66015625,43490000.0,0.0,0.0,0.0,36359600.0,0.0,546340000.0,0.0,766.3400268554688,760.3699951171875,397300000.0,35.010009765625,8.16,5.48,6.89,7.73,5.16,316000.0,5.98,6.47,-0.65196,7.837,6.78,8.34,2917.9275,19.65,7.1,11.152,7.21,7.71,8.5,2304000.0,804.2644
